Country Name,Year,Value
Costa Rica,1994,
Cote d'Ivoire,1994,4.17027998
Cuba,1994,16.3094902
Cyprus,1994,15.02812958
Czech Republic,1994,19.43223
Denmark,1994,44.68537903
Dominica,1994,
Ecuador,1994,
"Egypt, Arab Rep.",1994,
El Salvador,1994,20.63628006
Fiji,1994,
Finland,1994,64.08039856
France,1994,49.50629044
Greece,1994,39.68896103
Guatemala,1994,8.222900391
Guinea,1994,1.176149964
Guyana,1994,9.750359535
Honduras,1994,10.1846199
Hungary,1994,19.35170937
Iceland,1994,34.00616837
India,1994,
Indonesia,1994,10.53431988
Iraq,1994,
Ireland,1994,34.15090942
Italy,1994,40.13325882
Japan,1994,38.65584946
Jordan,1994,19.17196083
Kenya,1994,
"Korea, Rep.",1994,44.97761917
Kuwait,1994,15.00041962
Lao PDR,1994,1.325690031
Latvia,1994,22.64299965
Lebanon,1994,
Lesotho,1994,2.527879953
Libya,1994,
Luxembourg,1994,7.038400173
"Macedonia, FYR",1994,17.02758026
Madagascar,1994,2.899080038
Malawi,1994,0.574230015
Malaysia,1994,10.33798981
Mali,1994,
Malta,1994,19.20965004
Mauritania,1994,3.546070099
Mauritius,1994,4.980770111
Mongolia,1994,12.83957005
Mozambique,1994,0.457679987
Myanmar,1994,5.066380024
Nepal,1994,4.78606987
Netherlands,1994,48.60858917
New Zealand,1994,59.38179016
Nicaragua,1994,
Niger,1994,
Nigeria,1994,
Norway,1994,54.1728096
Oman,1994,5.357870102
Panama,1994,25.55620956
Papua New Guinea,1994,
Paraguay,1994,
Peru,1994,26.79137039
Philippines,1994,
Poland,1994,27.74629974
Portugal,1994,33.61452866
Qatar,1994,20.10832024
Romania,1994,13.01408958
Russian Federation,1994,
Rwanda,1994,
Saudi Arabia,1994,
Senegal,1994,
Sierra Leone,1994,
Slovenia,1994,
Spain,1994,
Sri Lanka,1994,
St. Kitts and Nevis,1994,
St. Lucia,1994,
Suriname,1994,
Swaziland,1994,
Sweden,1994,
Switzerland,1994,
Syrian Arab Republic,1994,
Tanzania,1994,
Thailand,1994,
Tonga,1994,
Trinidad and Tobago,1994,
Tunisia,1994,
Turkey,1994,
Uganda,1994,
Ukraine,1994,
United Arab Emirates,1994,
United Kingdom,1994,
United States,1994,
"Venezuela, RB",1994,
Zimbabwe,1994,
Albania,1995,10.22033978
Argentina,1995,
Australia,1995,70.20423889
Austria,1995,45.04552841
"Bahamas, The",1995,15.05303001
Bahrain,1995,16.56093025
Bangladesh,1995,
Barbados,1995,
Belarus,1995,40.50616074
Belgium,1995,54.39588165
Benin,1995,2.089649916
Botswana,1995,5.072659969
Bulgaria,1995,36.51942825
Burkina Faso,1995,1.097779989
Burundi,1995,
Cambodia,1995,1.377840042
Cameroon,1995,
Central African Republic,1995,
Chad,1995,
Chile,1995,28.31517029
China,1995,4.461070061
Colombia,1995,16.14718056
"Congo, Dem. Rep.",1995,2.518970013
"Congo, Rep.",1995,
Costa Rica,1995,
Cote d'Ivoire,1995,4.176929951
Cuba,1995,13.74732018
Cyprus,1995,17.01656914
Czech Republic,1995,20.61907959
Denmark,1995,45.47640991
Dominica,1995,
Ecuador,1995,18.18045044
"Egypt, Arab Rep.",1995,
El Salvador,1995,22.05916977
Fiji,1995,
Finland,1995,67.49276733
France,1995,50.31515121
Greece,1995,37.03152847
Guatemala,1995,8.275839806
Guinea,1995,1.262940049
Guyana,1995,8.992620468
Honduras,1995,10.13580036
Hungary,1995,22.18433952
Iceland,1995,35.49457169
India,1995,5.550330162
Indonesia,1995,11.33228016
Iraq,1995,
Ireland,1995,34.92720032
Italy,1995,41.55334854
Japan,1995,39.88428879
Jordan,1995,18.70787048
Kenya,1995,
"Korea, Rep.",1995,48.92810822
Kuwait,1995,19.41896057
Lao PDR,1995,1.658969998
Latvia,1995,23.11969948
Lebanon,1995,
Lesotho,1995,2.474750042
Libya,1995,
Luxembourg,1995,7.380899906
"Macedonia, FYR",1995,18.38200951
Madagascar,1995,2.332910061
Malawi,1995,0.569000006
Malaysia,1995,11.14906025
Mali,1995,0.941850007
Malta,1995,20.97561073
Mauritania,1995,3.483629942
Mauritius,1995,5.621409893
Mongolia,1995,14.35770035
Mozambique,1995,0.478670001
Myanmar,1995,5.196839809
Nepal,1995,4.36616993
Netherlands,1995,47.64411926
New Zealand,1995,58.28890991
Nicaragua,1995,10.78240967
Niger,1995,
Nigeria,1995,
Norway,1995,54.20378876
Oman,1995,6.281899929
Panama,1995,27.94879913
Papua New Guinea,1995,2.823990107
Paraguay,1995,9.360509872
Peru,1995,27.02247047
Philippines,1995,27.29813957
Poland,1995,31.61356926
Portugal,1995,36.49560165
Qatar,1995,21.63978004
Romania,1995,13.38833046
Russian Federation,1995,
Rwanda,1995,
Saudi Arabia,1995,
Senegal,1995,
Sierra Leone,1995,
Slovenia,1995,
Spain,1995,
Sri Lanka,1995,
St. Kitts and Nevis,1995,
St. Lucia,1995,
Suriname,1995,
Swaziland,1995,
Sweden,1995,
Switzerland,1995,
Syrian Arab Republic,1995,
Tanzania,1995,
Thailand,1995,
Tonga,1995,
Trinidad and Tobago,1995,
Tunisia,1995,
Turkey,1995,
Uganda,1995,
Ukraine,1995,
United Arab Emirates,1995,
United Kingdom,1995,
United States,1995,
"Venezuela, RB",1995,
Zimbabwe,1995,
Albania,1996,10.96304989
Argentina,1996,
Australia,1996,75.16773224
Austria,1996,47.56636047
"Bahamas, The",1996,
Bahrain,1996,17.60573959
Bangladesh,1996,
Barbados,1996,
Belarus,1996,44.69694138
Belgium,1996,56.23701096
Benin,1996,2.06137991
Botswana,1996,5.442399979
Bulgaria,1996,41.08354187
Burkina Faso,1996,1.054270029
Burundi,1996,
Cambodia,1996,1.664080024
Cameroon,1996,
Central African Republic,1996,
Chad,1996,0.564800024
Chile,1996,30.44474983
China,1996,4.996650219
Colombia,1996,17.27684975
"Congo, Dem. Rep.",1996,
"Congo, Rep.",1996,
Costa Rica,1996,
Cote d'Ivoire,1996,
Cuba,1996,12.8764801
Cyprus,1996,19.17955971
Czech Republic,1996,21.55574036
Denmark,1996,47.83076859
Dominica,1996,
Ecuador,1996,
"Egypt, Arab Rep.",1996,
El Salvador,1996,21.29442978
Fiji,1996,
Finland,1996,70.43665314
France,1996,52.27442932
Greece,1996,40.56399918
Guatemala,1996,
Guinea,1996,1.146229982
Guyana,1996,9.928380013
Honduras,1996,10.86079979
Hungary,1996,24.61347961
Iceland,1996,35.87763977
India,1996,6.28704977
Indonesia,1996,11.54181004
Iraq,1996,
Ireland,1996,36.6247406
Italy,1996,42.38817978
Japan,1996,
Jordan,1996,20.65249062
Kenya,1996,
"Korea, Rep.",1996,54.84740829
Kuwait,1996,24.25105095
Lao PDR,1996,2.406510115
Latvia,1996,27.32069969
Lebanon,1996,27.53838921
Lesotho,1996,2.550410032
Libya,1996,
Luxembourg,1996,8.092280388
"Macedonia, FYR",1996,18.82146072
Madagascar,1996,2.159600019
Malawi,1996,0.580160022
Malaysia,1996,
Mali,1996,1.053830028
Malta,1996,22.09560966
Mauritania,1996,3.689470053
Mauritius,1996,6.572219849
Mongolia,1996,16.17416954
Mozambique,1996,0.500440001
Myanmar,1996,
Nepal,1996,4.803030014
Netherlands,1996,48.39706039
New Zealand,1996,59.29727173
Nicaragua,1996,
Niger,1996,
Nigeria,1996,
Norway,1996,58.11719894
Oman,1996,6.015860081
Panama,1996,29.17030907
Papua New Guinea,1996,3.16779995
Paraguay,1996,9.371290207
Peru,1996,25.60622025
Philippines,1996,28.78787041
Poland,1996,35.79434967
Portugal,1996,38.94979095
Qatar,1996,24.03173065
Romania,1996,17.67452049
Russian Federation,1996,
Rwanda,1996,
Saudi Arabia,1996,
Senegal,1996,
Sierra Leone,1996,
Slovenia,1996,
Spain,1996,
Sri Lanka,1996,
St. Kitts and Nevis,1996,
St. Lucia,1996,
Suriname,1996,
Swaziland,1996,
Sweden,1996,
Switzerland,1996,
Syrian Arab Republic,1996,
Tanzania,1996,
Thailand,1996,
Tonga,1996,
Trinidad and Tobago,1996,
Tunisia,1996,
Turkey,1996,
Uganda,1996,
Ukraine,1996,
United Arab Emirates,1996,
United Kingdom,1996,
United States,1996,
"Venezuela, RB",1996,
Zimbabwe,1996,
Albania,1997,12.73375988
Argentina,1997,
Australia,1997,80.4278183
Austria,1997,49.64730072
"Bahamas, The",1997,
Bahrain,1997,
Bangladesh,1997,
Barbados,1997,
Belarus,1997,45.36336136
Belgium,1997,
Benin,1997,2.51079011
Botswana,1997,
Bulgaria,1997,43.17401123
Burkina Faso,1997,0.96924001
Burundi,1997,
Cambodia,1997,1.26086998
Cameroon,1997,
Central African Republic,1997,
Chad,1997,0.600430012
Chile,1997,31.63080025
China,1997,5.450910091
Colombia,1997,20.27734947
"Congo, Dem. Rep.",1997,
"Congo, Rep.",1997,
Costa Rica,1997,
Cote d'Ivoire,1997,6.479859829
Cuba,1997,12.82907009
Cyprus,1997,20.93540001
Czech Republic,1997,23.29133987
Denmark,1997,
Dominica,1997,
Ecuador,1997,18.61372948
"Egypt, Arab Rep.",1997,
El Salvador,1997,
Fiji,1997,
Finland,1997,73.49978638
France,1997,53.19895935
Greece,1997,44.25431061
Guatemala,1997,
Guinea,1997,1.166180015
Guyana,1997,11.58897972
Honduras,1997,11.70143986
Hungary,1997,26.25248909
Iceland,1997,37.7596283
India,1997,6.566959858
Indonesia,1997,13.38344002
Iraq,1997,
Ireland,1997,38.45830917
Italy,1997,46.85351944
Japan,1997,
Jordan,1997,23.3828907
Kenya,1997,
"Korea, Rep.",1997,70.87348938
Kuwait,1997,23.76596069
Lao PDR,1997,2.574709892
Latvia,1997,33.67314148
Lebanon,1997,
Lesotho,1997,
Libya,1997,
Luxembourg,1997,8.514929771
"Macedonia, FYR",1997,19.55950928
Madagascar,1997,1.934669971
Malawi,1997,
Malaysia,1997,
Mali,1997,1.456369996
Malta,1997,21.9593792
Mauritania,1997,3.88380003
Mauritius,1997,6.677010059
Mongolia,1997,18.39859009
Mozambique,1997,
Myanmar,1997,
Nepal,1997,
Netherlands,1997,47.73488998
New Zealand,1997,63.7387619
Nicaragua,1997,10.91989994
Niger,1997,
Nigeria,1997,
Norway,1997,61.5646286
Oman,1997,6.624529839
Panama,1997,
Papua New Guinea,1997,
Paraguay,1997,
Peru,1997,25.69278908
Philippines,1997,
Poland,1997,40.4799614
Portugal,1997,
Qatar,1997,24.9595108
Romania,1997,18.62499046
Russian Federation,1997,
Rwanda,1997,
Saudi Arabia,1997,
Senegal,1997,
Sierra Leone,1997,
Slovenia,1997,
Spain,1997,
Sri Lanka,1997,
St. Kitts and Nevis,1997,
St. Lucia,1997,
Suriname,1997,
Swaziland,1997,
Sweden,1997,
Switzerland,1997,
Syrian Arab Republic,1997,
Tanzania,1997,
Thailand,1997,
Tonga,1997,
Trinidad and Tobago,1997,
Tunisia,1997,
Turkey,1997,
Uganda,1997,
Ukraine,1997,
United Arab Emirates,1997,
United Kingdom,1997,
United States,1997,
"Venezuela, RB",1997,
Zimbabwe,1997,
Albania,1998,13.59475994
Argentina,1998,46.0893898
Australia,1998,68.47367859
Austria,1998,52.48339081
"Bahamas, The",1998,
Bahrain,1998,
Bangladesh,1998,
Barbados,1998,
Belarus,1998,49.4004097
Belgium,1998,
Benin,1998,
Botswana,1998,5.794079781
Bulgaria,1998,43.07300186
Burkina Faso,1998,
Burundi,1998,0.906390011
Cambodia,1998,
Cameroon,1998,
Central African Republic,1998,
Chad,1998,0.730960011
Chile,1998,33.76573944
China,1998,5.975880146
Colombia,1998,22.64175034
"Congo, Dem. Rep.",1998,
"Congo, Rep.",1998,
Costa Rica,1998,
Cote d'Ivoire,1998,
Cuba,1998,13.12514973
Cyprus,1998,
Czech Republic,1998,23.7981205
Denmark,1998,52.48291016
Dominica,1998,
Ecuador,1998,
"Egypt, Arab Rep.",1998,
El Salvador,1998,22.15237045
Fiji,1998,
Finland,1998,79.28385162
France,1998,53.71652985
Greece,1998,45.2754097
Guatemala,1998,
Guinea,1998,1.194390059
Guyana,1998,
Honduras,1998,13.53582001
Hungary,1998,30.10096931
Iceland,1998,38.50175858
India,1998,
Indonesia,1998,13.35931015
Iraq,1998,
Ireland,1998,41.25069046
Italy,1998,48.18775177
Japan,1998,45.11417007
Jordan,1998,
Kenya,1998,
"Korea, Rep.",1998,68.04257965
Kuwait,1998,
Lao PDR,1998,2.043540001
Latvia,1998,43.02885818
Lebanon,1998,
Lesotho,1998,
Libya,1998,
Luxembourg,1998,8.993149757
"Macedonia, FYR",1998,20.23576927
Madagascar,1998,2.168580055
Malawi,1998,
Malaysia,1998,21.7990303
Mali,1998,1.429730058
Malta,1998,24.32184029
Mauritania,1998,3.774169922
Mauritius,1998,
Mongolia,1998,21.17885971
Mozambique,1998,
Myanmar,1998,6.67952013
Nepal,1998,
Netherlands,1998,48.34770966
New Zealand,1998,61.95212173
Nicaragua,1998,
Niger,1998,
Nigeria,1998,
Norway,1998,62.86830902
Oman,1998,7.781050205
Panama,1998,36.30998993
Papua New Guinea,1998,1.901769996
Paraguay,1998,
Peru,1998,
Philippines,1998,27.47159958
Poland,1998,39.84720993
Portugal,1998,43.85945892
Qatar,1998,25.11182022
Romania,1998,18.89730072
Russian Federation,1998,
Rwanda,1998,
Saudi Arabia,1998,
Senegal,1998,
Sierra Leone,1998,
Slovenia,1998,
Spain,1998,
Sri Lanka,1998,
St. Kitts and Nevis,1998,
St. Lucia,1998,
Suriname,1998,
Swaziland,1998,
Sweden,1998,
Switzerland,1998,
Syrian Arab Republic,1998,
Tanzania,1998,
Thailand,1998,
Tonga,1998,
Trinidad and Tobago,1998,
Tunisia,1998,
Turkey,1998,
Uganda,1998,
Ukraine,1998,
United Arab Emirates,1998,
United Kingdom,1998,
United States,1998,
"Venezuela, RB",1998,
Zimbabwe,1998,
Albania,1999,14.80504036
Argentina,1999,47.97647858
Australia,1999,67.28881073
Austria,1999,54.51760864
"Bahamas, The",1999,
Bahrain,1999,21.64746094
Bangladesh,1999,5.456560135
Barbados,1999,34.97016144
Belarus,1999,52.30474854
Belgium,1999,56.69519043
Benin,1999,3.229629993
Botswana,1999,6.120510101
Bulgaria,1999,45.20162964
Burkina Faso,1999,0.999109983
Burundi,1999,0.994750023
Cambodia,1999,
Cameroon,1999,4.875520229
Central African Republic,1999,1.888520002
Chad,1999,
Chile,1999,37.30878067
China,1999,6.509950161
Colombia,1999,22.17126083
"Congo, Dem. Rep.",1999,1.460520029
"Congo, Rep.",1999,3.657850027
Costa Rica,1999,
Cote d'Ivoire,1999,6.643380165
Cuba,1999,20.63830948
Cyprus,1999,21.0324192
Czech Republic,1999,25.53906059
Denmark,1999,55.84922028
Dominica,1999,
Ecuador,1999,
"Egypt, Arab Rep.",1999,30.67882919
El Salvador,1999,22.31318092
Fiji,1999,
Finland,1999,81.49201965
France,1999,54.13898849
Greece,1999,46.96197891
Guatemala,1999,
Guinea,1999,
Guyana,1999,
Honduras,1999,13.31056976
Hungary,1999,32.49789047
Iceland,1999,40.02460098
India,1999,
Indonesia,1999,14.74929047
Iraq,1999,11.65211964
Ireland,1999,43.62485123
Italy,1999,48.26194
Japan,1999,46.63021851
Jordan,1999,
Kenya,1999,
"Korea, Rep.",1999,73.90223694
Kuwait,1999,24.93748093
Lao PDR,1999,2.347069979
Latvia,1999,50.90653992
Lebanon,1999,37.66897964
Lesotho,1999,2.140899897
Libya,1999,52.59170151
Luxembourg,1999,10.05673981
"Macedonia, FYR",1999,21.93885994
Madagascar,1999,2.128089905
Malawi,1999,0.304580003
Malaysia,1999,22.74404907
Mali,1999,1.868780017
Malta,1999,23.39468002
Mauritania,1999,4.047699928
Mauritius,1999,9.969969749
Mongolia,1999,26.91085052
Mozambique,1999,0.622479975
Myanmar,1999,
Nepal,1999,
Netherlands,1999,50.34051895
New Zealand,1999,64.92204285
Nicaragua,1999,
Niger,1999,
Nigeria,1999,6.083089828
Norway,1999,66.42739105
Oman,1999,
Panama,1999,38.2308197
Papua New Guinea,1999,1.894240022
Paraguay,1999,13.16331959
Peru,1999,39.01937103
Philippines,1999,28.73633957
Poland,1999,45.74129868
Portugal,1999,45.13317871
Qatar,1999,25.18577003
Romania,1999,21.42004013
Russian Federation,1999,
Rwanda,1999,
Saudi Arabia,1999,
Senegal,1999,
Sierra Leone,1999,
Slovenia,1999,
Spain,1999,
Sri Lanka,1999,
St. Kitts and Nevis,1999,
St. Lucia,1999,
Suriname,1999,
Swaziland,1999,
Sweden,1999,
Switzerland,1999,
Syrian Arab Republic,1999,
Tanzania,1999,
Thailand,1999,
Tonga,1999,
Trinidad and Tobago,1999,
Tunisia,1999,
Turkey,1999,
Uganda,1999,
Ukraine,1999,
United Arab Emirates,1999,
United Kingdom,1999,
United States,1999,
"Venezuela, RB",1999,
Zimbabwe,1999,
Albania,2000,15.6037302
Argentina,2000,53.17573929
Australia,2000,67.03890991
Austria,2000,56.57257843
"Bahamas, The",2000,
Bahrain,2000,
Bangladesh,2000,5.445340157
Barbados,2000,40.58102036
Belarus,2000,54.61008072
Belgium,2000,57.5497818
Benin,2000,3.681040049
Botswana,2000,6.879330158
Bulgaria,2000,44.49129868
Burkina Faso,2000,
Burundi,2000,1.157400012
Cambodia,2000,2.473340034
Cameroon,2000,4.614449978
Central African Republic,2000,1.862100005
Chad,2000,0.831040025
Chile,2000,37.14741898
China,2000,7.720479965
Colombia,2000,23.19449997
"Congo, Dem. Rep.",2000,
"Congo, Rep.",2000,5.188980103
Costa Rica,2000,
Cote d'Ivoire,2000,
Cuba,2000,22.36265945
Cyprus,2000,19.56232071
Czech Republic,2000,28.4217701
Denmark,2000,57.2492981
Dominica,2000,
Ecuador,2000,
"Egypt, Arab Rep.",2000,
El Salvador,2000,21.63936043
Fiji,2000,
Finland,2000,82.43907166
France,2000,54.42876053
Greece,2000,51.51860046
Guatemala,2000,
Guinea,2000,
Guyana,2000,
Honduras,2000,13.81764984
Hungary,2000,35.93188095
Iceland,2000,45.48106003
India,2000,9.547439575
Indonesia,2000,14.87967968
Iraq,2000,12.08990955
Ireland,2000,46.23575974
Italy,2000,49.3512001
Japan,2000,48.7365303
Jordan,2000,28.31962013
Kenya,2000,2.747859955
"Korea, Rep.",2000,78.43615723
Kuwait,2000,
Lao PDR,2000,2.686769962
Latvia,2000,56.63658142
Lebanon,2000,38.30614853
Lesotho,2000,2.314429998
Libya,2000,48.83058167
Luxembourg,2000,9.814339638
"Macedonia, FYR",2000,22.7719593
Madagascar,2000,2.185129881
Malawi,2000,0.333119988
Malaysia,2000,25.74225998
Mali,2000,1.917440057
Malta,2000,21.3517704
Mauritania,2000,
Mauritius,2000,11.03147984
Mongolia,2000,30.17597961
Mozambique,2000,
Myanmar,2000,
Nepal,2000,4.222229958
Netherlands,2000,53.00037003
New Zealand,2000,66.19217682
Nicaragua,2000,
Niger,2000,
Nigeria,2000,
Norway,2000,69.34229279
Oman,2000,
Panama,2000,41.33757019
Papua New Guinea,2000,
Paraguay,2000,15.94626045
Peru,2000,34.59746933
Philippines,2000,
Poland,2000,50.49322891
Portugal,2000,48.07350159
Qatar,2000,
Romania,2000,24.02647972
Russian Federation,2000,
Rwanda,2000,
Saudi Arabia,2000,
Senegal,2000,
Sierra Leone,2000,
Slovenia,2000,
Spain,2000,
Sri Lanka,2000,
St. Kitts and Nevis,2000,
St. Lucia,2000,
Suriname,2000,
Swaziland,2000,
Sweden,2000,
Switzerland,2000,
Syrian Arab Republic,2000,
Tanzania,2000,
Thailand,2000,
Tonga,2000,
Trinidad and Tobago,2000,
Tunisia,2000,
Turkey,2000,
Uganda,2000,
Ukraine,2000,
United Arab Emirates,2000,
United Kingdom,2000,
United States,2000,
"Venezuela, RB",2000,
Zimbabwe,2000,
Albania,2001,15.97496033
Argentina,2001,58.33248901
Australia,2001,67.00505066
Austria,2001,56.80604172
"Bahamas, The",2001,
Bahrain,2001,
Bangladesh,2001,6.426919937
Barbados,2001,39.82331848
Belarus,2001,56.89664841
Belgium,2001,58.24526978
Benin,2001,4.464389801
Botswana,2001,7.4302001
Bulgaria,2001,43.01794052
Burkina Faso,2001,1.156659961
Burundi,2001,1.127009988
Cambodia,2001,2.372580051
Cameroon,2001,4.628930092
Central African Republic,2001,
Chad,2001,0.825290024
Chile,2001,
China,2001,9.951310158
Colombia,2001,23.92045975
"Congo, Dem. Rep.",2001,
"Congo, Rep.",2001,4.343570232
Costa Rica,2001,
Cote d'Ivoire,2001,
Cuba,2001,25.57953072
Cyprus,2001,21.61252022
Czech Republic,2001,30.05195045
Denmark,2001,60.02825928
Dominica,2001,
Ecuador,2001,
"Egypt, Arab Rep.",2001,29.5797596
El Salvador,2001,20.78668976
Fiji,2001,
Finland,2001,84.43052673
France,2001,54.37136078
Greece,2001,59.19155121
Guatemala,2001,
Guinea,2001,
Guyana,2001,
Honduras,2001,
Hungary,2001,39.6877594
Iceland,2001,47.63999176
India,2001,9.73581028
Indonesia,2001,14.18721008
Iraq,2001,
Ireland,2001,47.65882111
Italy,2001,52.27930832
Japan,2001,49.91418839
Jordan,2001,
Kenya,2001,2.815229893
"Korea, Rep.",2001,82.47044373
Kuwait,2001,23.91443062
Lao PDR,2001,3.099319935
Latvia,2001,63.30484009
Lebanon,2001,43.40129852
Lesotho,2001,2.516269922
Libya,2001,54.18032837
Luxembourg,2001,10.21576977
"Macedonia, FYR",2001,24.53260994
Madagascar,2001,2.08039999
Malawi,2001,0.373840004
Malaysia,2001,25.04660988
Mali,2001,2.055799961
Malta,2001,25.16529083
Mauritania,2001,3.38338995
Mauritius,2001,17.10540962
Mongolia,2001,34.20265961
Mozambique,2001,
Myanmar,2001,10.56917
Nepal,2001,4.534770012
Netherlands,2001,55.09716034
New Zealand,2001,66.59294128
Nicaragua,2001,
Niger,2001,
Nigeria,2001,
Norway,2001,70.27973938
Oman,2001,
Panama,2001,40.83679962
Papua New Guinea,2001,
Paraguay,2001,17.92789078
Peru,2001,31.18767929
Philippines,2001,30.34026909
Poland,2001,55.51588821
Portugal,2001,50.81964111
Qatar,2001,20.02565002
Romania,2001,28.75435066
Russian Federation,2001,
Rwanda,2001,
Saudi Arabia,2001,
Senegal,2001,
Sierra Leone,2001,
Slovenia,2001,
Spain,2001,
Sri Lanka,2001,
St. Kitts and Nevis,2001,
St. Lucia,2001,
Suriname,2001,
Swaziland,2001,
Sweden,2001,
Switzerland,2001,
Syrian Arab Republic,2001,
Tanzania,2001,
Thailand,2001,
Tonga,2001,
Trinidad and Tobago,2001,
Tunisia,2001,
Turkey,2001,
Uganda,2001,
Ukraine,2001,
United Arab Emirates,2001,
United Kingdom,2001,
United States,2001,
"Venezuela, RB",2001,
Zimbabwe,2001,
Albania,2002,16.43170929
Argentina,2002,62.23300934
Australia,2002,75.75243378
Austria,2002,46.53516006
"Bahamas, The",2002,
Bahrain,2002,
Bangladesh,2002,6.130790234
Barbados,2002,
Belarus,2002,59.36820984
Belgium,2002,59.11626816
Benin,2002,5.264689922
Botswana,2002,7.757589817
Bulgaria,2002,40.86594009
Burkina Faso,2002,1.411880016
Burundi,2002,1.762060046
Cambodia,2002,2.482110023
Cameroon,2002,5.055789948
Central African Republic,2002,
Chad,2002,
Chile,2002,41.74811935
China,2002,12.79104042
Colombia,2002,23.96557045
"Congo, Dem. Rep.",2002,
"Congo, Rep.",2002,3.881779909
Costa Rica,2002,
Cote d'Ivoire,2002,
Cuba,2002,27.35268021
Cyprus,2002,25.1022892
Czech Republic,2002,34.52164841
Denmark,2002,63.53427124
Dominica,2002,
Ecuador,2002,
"Egypt, Arab Rep.",2002,30.53313065
El Salvador,2002,21.49571037
Fiji,2002,
Finland,2002,84.95935059
France,2002,53.37950897
Greece,2002,66.81391144
Guatemala,2002,8.796480179
Guinea,2002,
Guyana,2002,
Honduras,2002,
Hungary,2002,44.56143951
Iceland,2002,54.05001831
India,2002,10.22144985
Indonesia,2002,14.81107044
Iraq,2002,12.78602982
Ireland,2002,49.87157059
Italy,2002,54.94989014
Japan,2002,50.70753098
Jordan,2002,30.6953907
Kenya,2002,2.824160099
"Korea, Rep.",2002,86.49107361
Kuwait,2002,22.88462067
Lao PDR,2002,4.16050005
Latvia,2002,67.72492981
Lebanon,2002,44.83935165
Lesotho,2002,2.47954011
Libya,2002,59.21342087
Luxembourg,2002,11.85052013
"Macedonia, FYR",2002,26.92806053
Madagascar,2002,2.156359911
Malawi,2002,0.402090013
Malaysia,2002,27.40694046
Mali,2002,2.068969965
Malta,2002,24.65608978
Mauritania,2002,2.974679947
Mauritius,2002,15.84506989
Mongolia,2002,35.79769897
Mozambique,2002,
Myanmar,2002,
Nepal,2002,5.247310162
Netherlands,2002,56.18806839
New Zealand,2002,67.27667999
Nicaragua,2002,17.73031998
Niger,2002,
Nigeria,2002,
Norway,2002,73.37283325
Oman,2002,
Panama,2002,40.41368866
Papua New Guinea,2002,
Paraguay,2002,26.31949043
Peru,2002,31.58625031
Philippines,2002,30.16803932
Poland,2002,58.22227859
Portugal,2002,53.06124878
Qatar,2002,16.83905029
Romania,2002,32.6182518
Russian Federation,2002,
Rwanda,2002,
Saudi Arabia,2002,
Senegal,2002,
Sierra Leone,2002,
Slovenia,2002,
Spain,2002,
Sri Lanka,2002,
St. Kitts and Nevis,2002,
St. Lucia,2002,
Suriname,2002,
Swaziland,2002,
Sweden,2002,
Switzerland,2002,
Syrian Arab Republic,2002,
Tanzania,2002,
Thailand,2002,
Tonga,2002,
Trinidad and Tobago,2002,
Tunisia,2002,
Turkey,2002,
Uganda,2002,
Ukraine,2002,
United Arab Emirates,2002,
United Kingdom,2002,
United States,2002,
"Venezuela, RB",2002,
Zimbabwe,2002,
Albania,2003,16.80555916
Argentina,2003,64.80724335
Australia,2003,73.39425659
Austria,2003,46.42351913
"Bahamas, The",2003,
Bahrain,2003,27.94310951
Bangladesh,2003,6.177800179
Barbados,2003,
Belarus,2003,62.12060928
Belgium,2003,59.86478043
Benin,2003,5.819910049
Botswana,2003,9.00992012
Bulgaria,2003,41.52048111
Burkina Faso,2003,1.601390004
Burundi,2003,
Cambodia,2003,2.909739971
Cameroon,2003,5.090799809
Central African Republic,2003,
Chad,2003,0.922919989
Chile,2003,44.59429169
China,2003,15.63580036
Colombia,2003,
"Congo, Dem. Rep.",2003,
"Congo, Rep.",2003,3.885360003
Costa Rica,2003,
Cote d'Ivoire,2003,
Cuba,2003,33.14498901
Cyprus,2003,31.9636097
Czech Republic,2003,37.09241104
Denmark,2003,67.53456116
Dominica,2003,
Ecuador,2003,
"Egypt, Arab Rep.",2003,27.35322952
El Salvador,2003,22.12166023
Fiji,2003,15.77713013
Finland,2003,87.07688141
France,2003,54.81666183
Greece,2003,72.2961731
Guatemala,2003,
Guinea,2003,
Guyana,2003,7.854829788
Honduras,2003,17.00469971
Hungary,2003,52.28739929
Iceland,2003,62.17449951
India,2003,10.67383957
Indonesia,2003,16.02807999
Iraq,2003,
Ireland,2003,51.29365921
Italy,2003,58.14881897
Japan,2003,51.8357811
Jordan,2003,34.3309288
Kenya,2003,
"Korea, Rep.",2003,89.26271057
Kuwait,2003,21.38511086
Lao PDR,2003,4.948019981
Latvia,2003,72.41555786
Lebanon,2003,42.9475708
Lesotho,2003,2.957540035
Libya,2003,61.13713074
Luxembourg,2003,12.18566036
"Macedonia, FYR",2003,27.20605087
Madagascar,2003,2.369689941
Malawi,2003,0.411639988
Malaysia,2003,30.52710915
Mali,2003,
Malta,2003,30.45862007
Mauritania,2003,3.16189003
Mauritius,2003,16.5542202
Mongolia,2003,37.98134995
Mozambique,2003,
Myanmar,2003,
Nepal,2003,5.327620029
Netherlands,2003,56.79526901
New Zealand,2003,68.98010254
Nicaragua,2003,
Niger,2003,0.95964998
Nigeria,2003,9.640780449
Norway,2003,79.1078186
Oman,2003,
Panama,2003,44.26295853
